Complexes(Gene Name)	Min-p-value	Avg-p-value	Number-of-resources
MRPS22;MRPS34;MRPS6;MRPS17;MRPS14;MRPS12;MRPS2;MRPS28;MRPS10;MRPS21;MRPS18C;MRPS11;MRPS18A;MRPS7;MRPS16;MRPS35;MRPS24;MRPS33;MRPS9;MRPL42;MRPS5;MRPL20;MRPL17;MRPL16;MRPL15;MRPL24;MRPL23;MRPL48;MRPL1;MRPS25;MRPL30;MRPL38;MRPL4;MRPL34;MRPL21;MRPL22;MRPL47;MRPL3;MRPL2;MRPL55;MRPL9;MRPL11;MRPL50;MRPL49;MRPL13;MRPL39;MRPL18;MRPL35;MRPL37;MRPL43;MRPL41;MRPL32;MRPL51;MRPS30;MRPL27;MRPL45;MRPL57;MRPL52;MRPL28;MRPL10;MRPL46;MRPL58;MRPL19;MRPS23;MRPL40;GTPBP8	4.76892560746e-155	0.0013184429361683175	283
CSH2;CSHL1;GH1	6.28812124971e-06	0.006631617668454668	28
ABCA8;ABCA6;ABCA10	2.19491024754e-07	0.006684086684769665	7
MRPL53;MRPL33;MRPL34;MRPL14;MRPL43;MRPL54;MRPL39;MRPL49;MRPL50;MRPL18;MRPL37;MRPL21;MRPL30;MRPL23;MRPL22;MRPL12;MRPL4;MRPL13;MRPL48;MRPL38;MRPL32;MRPL9;MRPL11;MRPL47;MRPL35;MRPL28;MRPL55;MRPL17;MRPL41;MRPL27;MRPL51;MRPL46;MRPL3;MRPL10;MRPS18A;MRPL15;MRPL52;MRPL24;MRPL45;MRPL20;MRPS30;MRPL42;MRPL2;MRPL58;MRPL16;MRPL57;MRPS14;MRPL19;MRPS33;MRPS25;MRPL1;MRPS10;MRPL40;MRPL44;MRPS24	6.81309081179e-128	0.0018538627734624514	252
SYTL4;SYTL5;SYTL2;SYTL1;SYTL3;SYTL5	2.517294254e-14	0.00433165833062494	6
USP18;USP41	Null	Null	0
KCNJ5;KCNJ3	0.000181216788077	0.011007888275685933	30
MRPS23;MRPS25;MRPS7;MRPL13;MRPL11;MRPL17;MRPL21;MRPL30;MRPL23;MRPL50;MRPL22;MRPL38;MRPL49;MRPL48;MRPL4;MRPL9;MRPL54;MRPL55;MRPL18;MRPL39;MRPL37;MRPL32;MRPL47;MRPL15;MRPS18A;MRPL27;MRPL10;MRPL3;MRPL51;MRPL35;MRPL24;MRPL41;MRPL20;MRPL28;MRPL45;MRPL46;MRPL52;MRPS30;MRPL2;MRPL16;MRPL42;MRPS17;MRPL57;MRPS14;MRPS21;MRPS18C;MRPS33;MRPS34;MRPL1;MRPS2;MRPS10;MRPL58;MRPL19;MRPS22;MRPS11;MRPS16;MRPS24;MRPS35;MRPS6;MRPS5;MRPS28;MRPL40;MRPS9;MRPS12	2.20940107444e-153	0.0012267918617464102	283
AZIN1;OAZ1;OAZ2	7.48585863061e-07	0.011743967296136014	13
ANO9;ANO4	0.00424792603166	0.015897088607215	4
CSK;MATK;FRK	0.000447953780456	0.006650586524628	2
IFNA4;IFNA8;IFNA2;IFNA7;IFNA13	4.10067813161e-10	0.003369766587437055	89
CLEC4M;CD209	0.000584649637553	0.0077299269873813	10
ZNF674;ZNF250;ZNF695;ZNF557;ZNF468;ZNF558;ZNF543;ZNF658;ZNF670;ZNF713;ZNF682;ZNF527;ZNF776;ZNF37A;ZNF600;ZNF14;ZNF544;ZNF816;ZNF573;ZNF799;ZNF699;ZNF443;ZNF264;ZNF84;ZNF33B;ZNF226;ZNF585B;ZNF227;ZNF19;ZNF684;ZNF566;ZNF169;ZNF112;ZNF552;ZNF562;ZNF561;ZNF808;ZNF30;ZNF124;ZNF2;ZNF738;ZNF805;ZNF274;ZNF675;ZNF302;ZNF85;ZNF114;ZNF34;ZFP1;ZNF554;ZNF267;ZNF57;ZNF383;ZNF224;ZNF440;ZNF823;ZNF732;ZNF701;ZNF707;ZNF620;ZNF28;ZNF12;ZNF490;ZNF354B;ZNF669;ZNF564;ZFP90;ZNF77;ZNF235;ZNF649;ZNF485;ZNF91;ZNF780A;ZNF417;ZNF766;ZNF8;ZNF587B;ZNF888;ZNF611;ZNF45	1.64571870546e-101	0.004096057642958728	155
SOX14;SOX21;SOX2	0.00678249804776	0.03669887427591	7
GBX2;GBX1	Null	Null	0
MAT1A;MAT2A;MAT2B	1.96996279753e-09	0.005423521136684062	21
TOMM7;TOMM5;TOMM6	3.96077176223e-09	0.00446975157369498	9
RSPH3;ROPN1L	Null	Null	0
CT45A5;CT45A2	0.047559157052	0.047559157052	2
SPANXD;SPANXA2;SPANXB1	Null	Null	0
NLGN3;NLGN4X;NLGN4Y	2.99434345224e-07	0.006847589005286199	52
COPZ2;COPE;ARCN1;COPB2;COPA;COPB1	3.84863402723e-15	0.004838306805034838	42
GRIA3;GRIA4	9.43634068492e-06	0.00859260611245911	28
ARCN1;COPZ1;COPE;COPB2;COPA;COPB1	3.84863402723e-15	0.004838306805034838	42
SEPTIN12;SEPTIN2;SEPTIN7;SEPTIN4;SEPTIN6;SEPTIN11;SEPTIN8;SEPTIN3;SEPTIN5	2.01901022759e-25	0.001570985682247606	35
MYOD1;TCF21	Null	Null	0
EIF3K;EIF3L;EIF3I;EIF3CL;EIF3F;EIF3D;EIF3B;EIF3H;EIF3M;EIF3E	1.42434583957e-27	0.012660862456898063	73
DPAGT1;ARMCX4	0.0249811392398	0.0249811392398	1
CLIC6;CLIC5;CLIC4	0.0442918015629	0.0442918015629	1
BBS12;MKKS	1.57272344749e-06	0.017770805410378062	23
HERC6;UBE2L6	Null	Null	0
THOC7;THOC6;THOC2;THOC5;THOC3;THOC1	2.96665836265e-21	0.002106474638115544	49
UGT1A5;UGT1A3	2.86994913245e-05	0.006587667520822594	20
SEPTIN14;SEPTIN7;SEPTIN4;SEPTIN6;SEPTIN11;SEPTIN9;SEPTIN8;SEPTIN3;SEPTIN5	2.01901022759e-25	0.0005079190458568635	29
NFIB;NFIA;NFIX	7.0145267909e-07	0.016972353021735692	19
SYTL5;SYTL3;SYTL1;SYTL2	3.15194047605e-08	0.010235799305048419	3
ALX3;PRRX1	0.0249811392398	0.0457984931524	6
BHMT2;BHMT	0.00011766791443	0.013134066310277701	10
GSTA5;GSTA2;GSTA3;GSTA4;GSTA1	4.47241035481e-12	0.005922265318424938	37
SULT1A3;SULT4A1;SULT1C2;SULT1A1;SULT1A2	7.94997369577e-10	0.007105869563617624	25
SNX24;SNX22	Null	Null	0
RARG;RXRB;RARA	4.01872410696e-07	0.011694180761218583	19
SYTL5;SYTL3;SYTL1;SYTL2	3.15194047605e-08	0.010235799305048419	3
SEC24D;SEC24C;SEC23B;SEC24A;SEC23A;SEC24B	1.12251825794e-14	0.004430368916837648	75
GGT3P;GGT1	0.00999245569595	0.015617492875150001	4
RXRA;NR1H2;RXRG	4.01872410696e-07	0.0061465846096015984	35
TIMM23;TIMM17B	1.57272344749e-06	0.029873881884967236	10
PLEKHA8P1;PLEKHA8	0.0437169936698	0.0437169936698	1
MED8;MED21;MED18;MED7;MED10;MED12L;MED9;MED31;MED20;MED13;MED13L;MED24;MED19;MED11;MED1;MED26;MED12;MED30;MED6;MED17;MED16;MED23;MED28;MED25;MED4;MED22;MED15;MED14;MED27;CDK8;CDK19	5.1378226593e-88	0.003027742419818336	134
SIX6;SIX3	0.00110405186014	0.0148818956218475	4
GRIN2B;GRIN2A	4.79691497852e-05	0.010664461940195148	62
GSTO2;GSTO1	4.40362565296e-05	0.006767137060248754	22
PSMB7;PSMA2;PSMA5;PSMA4;PSMB6;PSMA6;PSMA8;PSMB9;PSMB10;PSMB3;PSMB5;PSMB2;PSMA3;PSMA7;PSMB4;PSME1;PSMA1;PSMB1	1.40953256202e-48	0.0021476536289557063	530
SLC2A3;SLC2A14	0.000298817455022	0.0179723859452584	5
PAFAH1B2;PAFAH1B3	0.00011206468041	0.007412302938811429	7
KCNIP4;KCNIP2;KCNIP1	3.96077176223e-09	0.016550306262203787	17
HOXD1;HOXB1	0.00112830000179	0.006893465966983334	3
MRPS6;MRPS28;MRPS2;MRPS17;MRPS22;MRPS34;MRPS14;MRPS12;MRPS10;MRPS21;MRPS18C;MRPS11;MRPS18A;MRPS7;MRPS16;MRPS35;MRPS24;MRPS33;MRPS9;MRPL42;MRPS5;MRPL20;MRPL17;MRPL16;MRPL15;MRPL24;MRPL23;MRPL48;MRPL1;MRPS25;MRPL30;MRPL4;MRPL2;MRPL47;MRPL3;MRPL55;MRPL9;MRPL11;MRPL35;MRPL13;MRPL39;MRPL37;MRPS30;MRPL41;MRPL43;MRPL57;MRPL52;MRPL28;MRPL46;MRPS23;MRPL58;MRPL40	2.49812906248e-124	0.0016814622186803049	279
PSMB3;PSMB6;PSMA4;PSMB9;PSMA8;PSMB10;PSMB5;PSMA6;PSMA2;PSMB2;PSMB7;PSMA3;PSMA7;PSMB4;PSME1;PSMA1;PSMB1	5.28099320208e-45	0.0016804303211871146	509
INTU;CPLANE2	0.0499622784796	0.0499622784796	2
DUX3;DUX1	Null	Null	0
ABCA10;ABCA9	9.10183867719e-05	0.002433985131166633	3
CTPS1;ARHGEF11	0.0145723312233	0.02914466244655	2
NDUFS3;NDUFA6;NDUFB6;NDUFA11;NDUFA7;NDUFA1;NDUFB10;NDUFA2;NDUFV1;NDUFA5;NDUFB1;MT-ND2;NDUFB2;NDUFB7;NDUFV2;NDUFA8;NDUFB11;NDUFS6;NDUFB4;NDUFB9;NDUFS5;MT-ND3;NDUFS4;NDUFV3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFA10;NDUFA3;NDUFAF2;NDUFS8;NDUFS7	6.50250482515e-87	0.0017065146171349505	474
KIR3DL1;KIR2DS3;KIR2DS5;KIR2DS2;KIR2DS1	0.0467468843202	0.0467468843202	1
PDE8A;PDE8B	0.0261575363786	0.0271978929391	2
FCRL5;FCRL4	Null	Null	0
CDH24;CDH4;CDH10;CDH12	1.1185027927e-09	0.00683124410090866	18
MT1L;MT1G;MT1M	3.30271923972e-05	0.011653051512460811	10
NDUFA1;MT-ND3;NDUFB11;NDUFB1;NDUFB10;NDUFA6;NDUFA2;NDUFS6;NDUFA7;NDUFA5;NDUFB2;NDUFS5;NDUFA8;NDUFV1;NDUFB6;NDUFB7;NDUFV2;MT-ND2;NDUFB4;NDUFB9;NDUFV3;NDUFS4;NDUFS3;NDUFS1;NDUFA11;NDUFS2;NDUFAB1;NDUFA12;NDUFA10;NDUFA3;NDUFS8;NDUFS7	2.09454182155e-88	0.0016835654157962069	466
IL17A;IL2	0.000147734048199	0.011009694546185	5
SHC2;VAV2	0.000880254398195	0.006591717252297222	9
ANP32C;TRAPPC2	Null	Null	0
MRPS12;MRPS17;MRPS6;MRPS14;MRPS22;MRPS34;MRPS2;MRPS28;MRPS10;MRPS21;MRPS18C;MRPS11;MRPS18A;MRPS7;MRPS16;MRPS35;MRPS24;MRPS33;MRPS9;MRPL42;MRPS5;MRPL20;MRPL17;MRPL16;MRPL15;MRPL24;MRPL23;MRPL48;MRPL1;MRPS25;MRPL2;MRPL4;MRPL47;MRPL3;MRPL55;MRPL9;MRPL11;MRPL35;MRPL39;MRPS30;MRPL37;MRPL57;MRPL41;MRPL43;MRPL52;MRPL28;MRPL46;MRPS23;MRPL58;MRPL40	5.09156163616e-119	0.0022533376849715975	282
PSMC3;PSMD14;PSMD6;PSMD13;PSMD7;PSMD12;PSMD3;PSMD8;PSMD11;PSMB1;PSMB7;PSMA5;PSMA2;PSMD2;PSMC1;PSMB2;PSMB3;PSMB4;PSMB6;PSMB5;PSMB9;PSMB10;PSMA3;PSMC5;PSMA4;PSMA6;PSME1;PSMA7;PSMA1;PSMA8;PSMC4;PSMC2	1.5066761479e-86	0.0010711353454935365	694
MT-ND3;NDUFA1;NDUFB6;NDUFB11;NDUFB1;NDUFA6;NDUFB10;NDUFA2;NDUFA7;NDUFS6;NDUFS5;NDUFB2;NDUFA5;NDUFA8;NDUFV1;NDUFB7;NDUFV2;NDUFB4;MT-ND2;NDUFB9;NDUFV3;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFA10;NDUFA3;NDUFAF2;NDUFS8;NDUFS7	9.65368613164e-84	0.0014348389477696355	478
DSTN;CFL2;ACTG1;CFL1	2.99434345224e-07	0.012661536911642686	22
LRRTM3;LRRTM4	0.00192658622317	0.003204424024255	2
CACNB3;CACNB4;CACNB2;CACNB1	9.42684627957e-12	0.007766180795139709	76
HMGB1;HMGB2	1.57272344749e-05	0.01614583882522405	17
HBE1;HBG1	0.00396326308767	0.01893266953563857	7
TRAPPC1;TRAPPC6A;TRAPPC11;TRAPPC8;TRAPPC3;TRAPPC6B;TRAPPC2L;TRAPPC4;TRAPPC12;TRAPPC5;TRAPPC10	1.38717644668e-35	0.00299122262626276	46
NDUFB2;NDUFB10;NDUFA5;NDUFA6;NDUFA7;NDUFA2;NDUFS6;NDUFA1;NDUFB1;MT-ND2;NDUFB11;NDUFB7;NDUFB6;NDUFA8;NDUFV1;NDUFV2;NDUFB4;NDUFS5;MT-ND3;NDUFB9;NDUFV3;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFA3;NDUFA10;NDUFS7;NDUFS8	2.79695149408e-85	0.0022216630773277124	478
KCNC3;KCNC1;KCNC4	1.60807333546e-06	0.009555145241959977	20
GABRA3;GABRA5	4.79691497852e-05	0.01635958738209688	21
CENPS;CENPX;FAAP24	5.88275494273e-07	0.0035053784013250873	11
RFPL2;RFPL1;RFPL3	Null	Null	0
CLVS2;PHETA2	Null	Null	0
NDUFB2;NDUFB10;NDUFA5;NDUFA2;NDUFA6;NDUFA7;NDUFS6;NDUFA8;NDUFS5;NDUFV1;NDUFA1;NDUFB1;NDUFB7;NDUFB6;NDUFV2;NDUFV3;MT-ND2;NDUFB11;NDUFB4;NDUFB9;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFAF2;NDUFA10;NDUFA3;NDUFS8;NDUFS7	1.14475728463e-80	0.0019226475197223498	476
TBX18;TBX20	1.57272344749e-06	0.0399691936943295	5
CHKA;YTHDF3	0.0276072562975	0.0276072562975	1
DDX19A;DDX25;MIF4GD;CTIF	0.0302627528797	0.0378262976878	2
MT-ND2;NDUFV2;NDUFB7;NDUFB10;NDUFA6;NDUFB2;NDUFA7;NDUFA8;NDUFA5;NDUFA2;NDUFA1;NDUFV1;NDUFS6;NDUFB1;NDUFB6;NDUFB11;NDUFB4;NDUFB9;NDUFV3;NDUFS4;NDUFA11;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFAF2;NDUFA10;NDUFA3;NDUFS8;NDUFS7	1.14475728463e-80	0.0014936743523525978	457
KIR2DS1;KIR2DS2;KIR2DS5;KIR3DL1	0.0467468843202	0.0467468843202	1
NDUFS5;NDUFA2;NDUFB10;NDUFB2;NDUFA5;NDUFA7;NDUFA6;NDUFS6;NDUFA8;NDUFV1;NDUFA1;NDUFB1;NDUFB7;NDUFB6;NDUFV2;NDUFV3;MT-ND3;NDUFB11;NDUFB4;NDUFB9;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFA3;NDUFA10;NDUFS8;NDUFS7	3.45091885675e-82	0.0016385431621342087	477
CACNB1;CACNB2	5.66180441095e-05	0.006861249386502975	20
EXOSC9;EXOSC1;MPHOSPH6;EXOSC3;EXOSC7;EXOSC6;EXOSC4;EXOSC5;EXOSC2;EXOSC8;C1D	1.86313802672e-31	0.00305202644575096	153
RARG;RXRB;RARA	4.01872410696e-07	0.011694180761218583	19
MLH1;PMS2;MLH3	5.0028134471e-08	0.005368583027945474	153
AIMP2;LARS1;DARS1;EEF1E1;QARS1;IARS1;MARS1;RARS1;KARS1;EPRS1;AIMP1	1.7784313419e-37	0.009633235727606604	156
GK2;GK3P	0.000143117833721	0.011529242412671874	8
NDUFA6;NDUFB6;NDUFS7;NDUFS3;NDUFA1;NDUFS5;NDUFA7;NDUFV1;NDUFA8;NDUFS2;NDUFS1;NDUFV2;NDUFB1;NDUFB10;NDUFB7;NDUFB4;MT-ND2;NDUFB9;NDUFS6;NDUFA2;NDUFA5;NDUFV3;NDUFS4;NDUFB11;NDUFA11;NDUFAB1;NDUFA12;NDUFA10;NDUFA3;NDUFS8	3.45091885675e-82	0.001573843836404988	457
TFAP2B;TFAP2A	7.23726302965e-06	0.02264471483800896	29
MT-ND3;NDUFA1;NDUFB11;NDUFB1;NDUFB10;NDUFA6;NDUFA2;NDUFS6;NDUFA7;NDUFA5;NDUFS5;NDUFA8;NDUFB6;NDUFV1;NDUFB7;NDUFV2;NDUFB9;NDUFB4;NDUFV3;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFA12;NDUFAB1;NDUFA3;NDUFA10;NDUFS8;NDUFS7	3.98444581692e-79	0.0016895727589549372	476
SYK;SH2D2A	0.038311658058	0.038311658058	1
NDUFA2;NDUFB6;NDUFA6;NDUFA1;NDUFA11;NDUFA7;NDUFV1;NDUFB10;NDUFB1;NDUFB7;NDUFV2;MT-ND2;NDUFA5;NDUFB9;NDUFA8;NDUFS6;NDUFB4;NDUFB11;NDUFS4;NDUFS5;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFA3;NDUFA10;NDUFS8;NDUFS7	3.98444581692e-79	0.0019418636884894406	451
KLHL5;KLHL1	Null	Null	0
IFI44L;IFI44	0.0400484087834	0.0400484087834	1
PLPPR4;PLPPR1	0.000103799747534	0.0206431747908585	4
GFOD1;GFOD2	Null	Null	0
ANGPT1;ANGPT4	0.000188726813698	0.0056315600998967	10
KIR2DS3;KIR3DL1;KIR2DS5;KIR2DS2	0.0467468843202	0.0467468843202	1
ARNTL2;EPAS1;ARNTL	3.14544689497e-06	0.024393657045414373	8
PCDHB10;PCDHB14;PCDHGA4;PCDHGB7;PCDHGB6;PCDHA9;PCDHGA9;PCDHGA6;PCDHAC2;PCDHGA12;PCDHGB2;PCDHGA10;PCDHGB5;PCDHGA11	7.66562024031e-13	0.003212725688464195	10
PHETA1;PHETA2;PLEKHJ1	0.000194632324396	0.019451342400776003	6
RPA1;RPA3;RPA2	1.98038588111e-10	0.00518494469815548	145
PSMC4;PSMC5;PSMD14;PSMD7;PSMD6;PSMD2;PSMD1;PSMD3;PSMD8;PSMD13;PSMD11;PSMD12;PSMB7;PSMC1;PSMA5;PSMA2;PSMB2;PSMB4;PSMB6;PSMB5;PSMB9;PSMB10;PSMA3;PSMC3;PSMA4;PSMA6;PSME1;PSMA7;PSMD4;PSMC2;PSMA8	1.54419999346e-83	0.0016742224146672842	694
PCDHB3;PCDHB9;PCDHB5;PCDHB8;PCDHB4;PCDHB7;PCDHB10;PCDHB18P;PCDHAC2;PCDHB13;PCDHGB2;PCDHGA5;PCDHGA10;PCDHB2;PCDHGB5;PCDHB16	7.06380422279e-15	0.0021398210785754292	22
CTAGE8;CTAGE1	Null	Null	0
TRAPPC3;TRAPPC4;TRAPPC1;TRAPPC11;TRAPPC8;TRAPPC5;TRAPPC12;TRAPPC6B;TRAPPC2L;TRAPPC10	4.62449947913e-32	0.005381529407354295	46
AMY2A;AMY2B	0.0420721958881	0.0420721958881	1
NR1H4;RXRB	0.00875220598526	0.027949816158065	4
MAOA;MIEF1	0.0220865003473	0.0422533391166	12
UBE2N;UBE2V2;UBE2V1	3.14544689497e-06	0.015466394409413966	64
USH1C;ANKS4B	0.000396326308767	0.025673923918441748	4
MRPL12;MRPS33;MRPL16;MRPL24;MRPL17;MRPL38;MRPL3;MRPL45;MRPL22;MRPL4;MRPL49;MRPL27;MRPL43;MRPL48;MRPL47;MRPL32;MRPL39;MRPL11;MRPL55;MRPL9;MRPS18A;MRPL41;MRPL15;MRPL10;MRPL20;MRPL46;MRPS30;MRPL58;MRPL57;MRPL19;MRPL1;MRPS34;MRPS18C;MRPS2;MRPS10;MRPL40;MRPL44;MRPS24	3.23241179596e-84	0.002695404170583135	226
ZBTB48;ZFP91;ZNF408;ZBTB45;ZBTB39;MAZ;ZXDC;ZNF362;MYNN;VEZF1;ZNF628;ZBTB17;ZNF32;ZBTB44;ZNF497;ZSCAN26;ZNF276;ZNF407;GLI4;ZSCAN2;ZKSCAN2;ZNF555;ZNF341;ZNF398;ZNF623;ZNF775;ZNF419;ZFP64;ZNF263;ZNF260;ZNF664;ZNF594;SP2;ZNF324B;ZNF526;ZNF490;SP1;ZNF823;FIZ1;ZNF672;ZNF253;ZNF709;ZNF783;ZNF707;ZNF787;ZNF780A;ZNF235;ZNF587B;ZNF444;ZNF888;ZNF766;ZNF417;ZSCAN21;ZNF219;ZNF611;ZNF649;ZNF142;ZNF627;ZNF765;ZKSCAN1;ZNF358;ZNF431;ZNF761;ZNF275;ZNF136;ZNF282;ZBTB9;ZNF189;ZNF708;ZNF696;ZNF813;ZNF480;ZNF7;ZNF646;ZC3H3;ZNF592;ZNF146;ZNF518A;ZSCAN25;ZNF107;ZNF483;ZNF689;ZNF121;ZNF460;ZNF512;ZNF746;E4F1;ZNF791;ZNF768;REPIN1;ZNF579;RBAK;CBX6;ZNF48;ZNF446;ZNF317;ZKSCAN8;ZNF397;ZNF430;SUPT3H;ZNF624;ZBTB24;ZNF320;ZNF724;ZNF324;ZNF316;ZNF687;RPL17;ZNF668;ZNF771;PATZ1;ZNF629;ZNF574;RPL10	6.22435790204e-86	0.0038697804560408346	127
TSPY3;TSPY8	0.0309134520838	0.0309134520838	1
PCDH19;PCDHGB1;PCDHGB3;PCDHGB4;PCDHGA9;PCDH20;PCDHGA7;PCDH18;PCDHGA12;PCDHGB2;PCDHGC4;PCDH7;PCDHGB5;PCDHGA11;PCDH10;PCDHB2;PCDHGA6;PCDH9;PCDHGC3	7.24391366398e-19	0.00011597467436165817	9
GTPBP8;SUGCT;MRPL16;MRPL1;MRPL24;MRPL17;MRPL15;MRPL3;MRPL45;MRPL22;MRPL14;MRPL32;MRPL9;MRPL11;MRPL55;MRPL19;MRPL57;MRPL20;MRPL47;MRPL58;MRPL41;MRPL46;MRPL27;MRPL35;MRPS30;MRPL2;MRPL48;MRPL18;MRPL51;MRPL28;MRPL13;MRPS18A;MRPL42;MRPS33;MRPS21;MRPS10;MRPL40;MRPS14;MRPS2;MRPS22;MRPS16;MRPS24;MRPS35;MRPS5;MRPS23;MRPS28;MRPL44;CHDH	3.38530228795e-98	0.00398282886177648	257
FLJ44635;TPT1	Null	Null	0
AZIN2;OAZ2;OAZ1	7.48585863061e-07	0.011086759581870336	10
KCNJ18;KCNJ2	8.80725130592e-05	0.014804916593800385	24
CIDEB;AANAT	Null	Null	0
PCDHGB1;PCDHGB3;PCDHGA9;PCDHGB4;PCDH20;PCDHGA7;PCDH18;PCDHGA12;PCDHGB2;PCDH19;PCDHGC4;PCDH7;PCDHGB5;PCDHGA11;PCDH10;PCDHB2;PCDH9;PCDHGC3	1.16335200513e-17	0.0002944756046221978	9
TNNT2;TNNI1;TNNT1	4.37331741051e-07	0.009346531688455605	9
IFNA16;IFNA7;IFNA13	0.000106598110634	0.005235097682118316	38
DFFB;DFFA	0.000122672428904	0.006212103180504445	9
SYT10;SYT3	Null	Null	0
DPEP2;DPEP3	2.35908517123e-05	0.011858649338736529	10
TCP10L3;TCP10L2	Null	Null	0
ARF4;ARF3	0.00388686777504	0.014538800346171428	7
NDUFA11;NDUFB1;NDUFB10;NDUFA7;NDUFA6;NDUFA1;NDUFA5;NDUFA2;NDUFV1;MT-ND2;NDUFB7;NDUFV2;NDUFB6;NDUFB11;NDUFB4;NDUFB9;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFA3;NDUFA10;NDUFS8;NDUFS7	1.74206876994e-70	0.00189430306397769	413
CMC1;COA3	0.000143117833721	0.000163339746259	2
CREB3L3;CREB3L4;CREB3L2	2.21803218685e-08	7.315537966757991e-05	42
PEG10;NPL	Null	Null	0
NDUFS3;NDUFB6;NDUFB7;NDUFV2;NDUFA6;MT-ND1;NDUFB9;NDUFB1;NDUFS4;NDUFA7;NDUFS5;NDUFA2;NDUFB10;NDUFA8;NDUFB4;NDUFV1;NDUFA5;NDUFS6;MT-ND2;NDUFB11;NDUFS2;NDUFA3;NDUFS1;NDUFA12;NDUFA10;NDUFA13;NDUFB5;NDUFS8;NDUFS7;NDUFB8;NDUFC2;NDUFB3	2.09454182155e-88	0.0015702765633107704	497
ADAT3;ADAT2	Null	Null	0
RNF39;DNAAF6	Null	Null	0
ESRRB;ESRRA;ESRRG	3.91324250108e-06	0.0007889545648040201	4
NADK2;ETFA;ETFB;ETFRF1	6.79359494201e-05	0.012887334767515126	33
NR1H3;RXRB	9.43634068492e-06	0.010595226982329925	16
HBG2;HBM	0.0178346838945	0.024175904834775	4
MYL5;MYL2	0.000760536520099	0.00548597810496843	7
NDST4;NDST3	3.45760538338e-05	0.00828577668483285	8
MEF2B;MEF2A;MEF2C	4.72791071407e-09	0.014989846752521161	40
UGT1A10;UGT1A9;UGT1A7	3.75705357687e-08	0.006006829265439463	38
DDX17;DDX5	8.64997896118e-05	0.01445782197795883	7
CBS;CBSL;ZMYM5	1.88718892155e-05	0.010696702491539551	10
OXCT1;OXCT2	6.1498909981e-06	0.013810083948112516	14
PRSS33;POMC	0.0249811392398	0.0249811392398	1
NFE2L1;NFE2L2;NFE2L3;MAFF;MAFK;MAFG	5.76245007596e-11	0.010989551224012638	18
RARA;PPARG	0.000104296397044	0.014546279524734734	15
RPA3;RPA4;RPA1	5.0028134471e-08	0.008484696087712964	87
CLOCK;ARNTL;ARNTL2;NPAS2	7.94997369577e-10	0.012657467381421098	26
MYH6;MYH7;MYH13;MYH3;MYH2;MYH4;MYH1;MYH8;MYL1	1.41330715932e-24	0.008573072010220005	54
RAB19;RAB33A	0.00307152889294	0.00307152889294	1
PLPP5;SLC29A2	Null	Null	0
MED19;MED11;MED13L;MED22;MED20;MED26;MED13;MED24;MED6;MED8;MED23;MED30;MED17;MED16;MED25;MED12;MED14;MED28;MED15;MED27;CDK8;MED1	1.00222092808e-62	0.001953920427278502	123
PSMD4;PSMD5;PSMD8;PSMD14;PSMD6;PSMD3;PSMD13;PSMD1;PSMC1;PSMD11;PSMD7;PSMD2;PSMD12;PSMC4;PSMC3;PSMC5;PSMC2;PSMA2;PSMA5;PSMB2;PSMB4;PSMB5;PSMB9;PSMB10;PSMA3;PSMA4;PSMA6;PSMA7;PSME1;PSMC6	5.5732042063e-79	0.0019100025109008328	685
ZSCAN29;ZKSCAN5;ZSCAN20;ZNF215;ZSCAN22;ZNF394;ZNF449;ZSCAN23;ZSCAN30;ZSCAN18;ZNF213;ZKSCAN4;ZNF197;ZKSCAN3;SCAND1;ZSCAN16;ZSCAN32;ZNF232;ZNF174;ZBED9	5.32974479059e-16	0.003205296491513608	59
PRAMEF5;PRAMEF4	Null	Null	0
ZSCAN20;ZSCAN29;ZSCAN32;ZSCAN22;ZSCAN16;ZNF394;ZSCAN23;ZSCAN30;ZSCAN18;ZNF213;ZNF197;ZKSCAN4;ZNF232;ZNF174;ZKSCAN3;ZKSCAN5;SCAND1;ZNF215;ZNF449	5.63877993425e-17	0.0012731187950103771	57
CKMT2;CKMT1B	Null	Null	0
POTEA;POTEG;POTEH;POTEC	0.0059197421465	0.03260034541106	5
AP5S1;AP5M1;AP5B1	7.92154352445e-10	0.002622072653130423	5
COL2A1;COL5A2;COL3A1;COL4A4;COL4A6;COL4A1;COL5A1;COL26A1;COL13A1;COL1A1	5.14551259534e-26	0.005824572138903464	303
CFLAR;CASP8	4.71817034246e-06	0.013805393265677764	26
TPD52L2;TPD52	Null	Null	0
PSG3;PSG9;PSG1	0.000105719335569	0.0136277253988358	5
PFKP;PFKM	3.7719331455e-05	0.003685555947160269	23
