Complexes(Gene Name)	Min-p-value	Avg-p-value	Number-of-resources
PCDHB14;PCDHA11;PCDHA9;PCDHAC2;PCDHGA10	1	1	0
KRTAP9-3;KRTAP9-2;KRTAP5-2;KRTAP10-8;KRTAP1-3;KRTAP1-1	7.31739038218e-12	0.0033485636966407778	20
FCHSD2;FCHSD1	0.0360656940978	0.0360656940978	1
CYP27C1;GXYLT2	1	1	0
ZNF737;ZIC2	1	1	0
CDKL2;HSP90AA5P	1	1	0
FSD2;CDK18	1	1	0
LRRC57;LRRC40	0.0120356762478	0.01252926054645	2
STAMBP;GRAP2	1	1	0
POLR3B;POLR3G	5.9448946315e-05	0.0007961740601633847	13
TFCP2;UBP1	1	1	0
MEIS1;PBX3;PBX2;PKNOX1	0.0161397895757	0.01987347358705	2
ZNF215;ZSCAN18;ZSCAN22;ZNF394;ZNF449;ZSCAN23;ZKSCAN5;ZSCAN30;ZSCAN20;ZNF213;ZKSCAN4;ZNF197;ZSCAN29;ZKSCAN3;SCAND1	3.93507552737e-12	0.007105391461009874	54
ELMO2;ELMO1;DOCK1	1.132780724e-07	0.005196959965007535	26
HDHD5;NME6	1	1	0
CUL1;LRPPRC;SKP1	4.00830102337e-07	0.012323512742169227	117
LRRC15;LINGO1	0.0499607057562	0.0499607057562	1
RRP12;ZNF142	1	1	0
ABCB10;TMEM70	1	1	0
ARFGEF1;AKAP8	1	1	0
ATP7A;SLC39A11	0.0499622784796	0.0499622784796	2
PEX1;DECR2	0.000369130124131	0.01750193791381275	4
UCKL1;PANK4	1	1	0
H1-3;H1-6;H1-1;H1-2	9.33257781678e-09	0.0049868876206368914	43
SETD1B;ASH2L;WDR5;RBBP5	1.87040600785e-13	0.00231137806452525	65
BRMS1L;ING2;ARID4A;SIN3A;SUDS3;BRMS1;RBBP4;SAP130;RBBP7;HDAC2;HDAC1	2.13411761028e-36	0.005691619231148095	190
TMCO3;CNNM3;CLPTM1L;SEC61A2;GGCX;MPDU1;PTDSS2;TMEM186;ERMP1	1	1	0
SYNPO2L;PSMB4	1	1	0
HNRNPA2B1;TRAPPC12	0.0499622784796	0.0499622784796	1
ZC3H15;DRG1	1	1	0
MORN4;SNCB	1	1	0
FLYWCH1;HNRNPH1	0.0499607057562	0.0499607057562	1
MINDY2;ACOT7	1	1	0
ZNF138;ZBTB8A	1	1	0
MALL;MS4A12	1	1	0
CLDN15;PLPP6	1	1	0
CA3;CKM	0.0325472731256	0.0325472731256	1
SGIP1;AP2S1	0.0074751545459	0.023769917510542856	7
CR2;SUSD2	0.0499607057562	0.0499607057562	1
CBX3;CBX5	0.000231538001437	0.02178505892736925	4
STX1A;VAMP1	7.07725551369e-05	0.023386024736226755	7
DUSP7;RPS6KA6;MKNK1;RPS6KA1	2.22895273141e-06	0.02175973168491387	42
KRTAP9-3;KRTAP4-5;KRTAP9-8;KRTAP4-4;KRTAP9-2;KRTAP2-3;KRTAP10-1	3.09655046174e-12	0.005647480529084249	30
NEFL;NEFM	0.000206854520804	0.018682506642830915	12
RBPMS2;BOLL	1	1	0
ANOS1;NDNF	0.000726598232739	0.01800957880709534	39
KCNN3;CLCN7	0.0149503090918	0.04164294392959166	12
BSG;FLOT2	0.0249811392398	0.0249811392398	1
ADIPOQ;C1QL4	1	1	0
LPP;FHL1	0.0499607057562	0.0499614921179	2
CRAMP1;SFSWAP	1	1	0
SMARCA1;CECR2	1.57272344749e-06	0.014494096785143299	5
POFUT1;EDEM2	1	1	0
HACE1;POTEF	1	1	0
CETN2;CETN3;CETN1	0.00234234948049	0.018417499963437143	7
KDM6A;ASH2L;KMT2C;RBBP5;KMT2D	7.46230871214e-15	0.008648234285854168	123
BBX;UBP1	1	1	0
SMARCA5;ERCC6	4.40362565296e-05	0.03199702101441194	15
PPL;PASK	1	1	0
ZNF512;ZNF629	1	1	0
SEMA4B;SEMA4D;SEMA6B;SEMA4G	4.48717882908e-08	0.0074856885746924255	74
FMC1;MTFR1L;RBFA;PDF	0.0268152076713	0.0268152076713	1
HSD17B4;ACOX1;GNPAT	1.83118226366e-06	0.01904947031641856	20
S100A9;S100A8	1.57272344749e-06	0.01087379733318926	24
EXOC6;EXOC2;EXOC1;EXOC4	2.61856841099e-12	0.010043227172755168	26
CERS6;LPCAT4;KDSR;TMEM259;ALG11;FDFT1;UBAC2;GPAT3;ATL2;CDS1;CDS2;ATL3;CERS2;MPDU1;GPAT4;VKORC1L1;REEP4;LPGAT1;RFT1;EI24;PTDSS2;LPCAT3;ERMP1;PIGO;MBOAT7;MSMO1;HMGCR	3.81888739374e-24	0.006603613835155465	49
ZNF77;ZBTB44;GLI4;ZNF408;ZNF490;ZNF775;ZNF628;ZKSCAN2;ZNF407;ZNF497;ZNF555;ZNF664;ZNF398;ZNF263;ZNF526;ZNF324B;SP2;ZNF823;ZNF709;ZNF253;ZNF780A;ZNF235;ZNF888;ZNF417;ZNF707;ZNF766;ZNF587B;ZNF444;ZSCAN21;ZNF594;ZNF611;FIZ1;ZNF260;ZNF358;ZNF627;ZNF765;ZNF142;ZNF431;ZNF761;ZNF136;ZNF696;ZNF708;ZNF282;ZNF813;ZNF7;ZBTB9;ZNF646;ZNF107;ZNF57;ZNF460;ZNF483;ZNF791;ZNF579;ZNF768;ZNF273;ZNF317;ZNF649;ZNF430;ZNF320;ZNF724;E4F1;ZNF518A;ZNF324;ZBTB24;ZNF624;ZNF146;ZNF316;ZNF480;REPIN1;RBAK;ZNF746;ZNF574;ZNF564;ZNF445;ZNF92;PATZ1;ZNF777;ZNF101;ZNF74;ZNF254;ZNF251;RPL10	3.81588052451e-72	0.003233922253054295	119
MRPS34;MRPS18C;MRPS10;MRPS2;MRPS17;MRPS6;MRPS28;MRPS22;MRPS21;MRPS11;MRPS14;MRPS7;MRPS18A;MRPS35;MRPS24;MRPS12;MRPS16;MRPS33;MRPS9;MRPS5;MRPL42;MRPL17;MRPL20;MRPL16;MRPL24;MRPL1;MRPL15;MRPL48;MRPL23;MRPS25;MRPL30;MRPL2;MRPL38;MRPL21;MRPL34;MRPL4;MRPL22;MRPL47;MRPL3;MRPL11;MRPL9;MRPL55;MRPL33;MRPL50;MRPL49;MRPL13;MRPL39;MRPL18;MRPL54;MRPL43;MRPL37;MRPL35;MRPL14;MRPL41;MRPL32;MRPL27;MRPL51;MRPS30;MRPL52;MRPL10;MRPL45;MRPL57;MRPL46;MRPL28;MRPL53;MRPL12;MRPL58;MRPL19;MRPS23;MRPL40;MRPL44;GTPBP8	2.39225824932e-173	0.0016501825301882523	290
ARF4;ARF3	0.00388686777504	0.014538800346171428	7
TRIM8;NUDT10	1	1	0
EMP3;TM4SF18	1	1	0
FXYD3;SLC16A12	1	1	0
KRT86;KRT33B	2.68812626816e-05	0.005763782534465033	6
TTPAL;HIDE1	1	1	0
IL20RB;KCT2	1	1	0
UPK2;GPA33	1	1	0
TDO2;ASMTL	0.0441674382201	0.0441674382201	1
GTF2E2;GTF2E1	1.57272344749e-06	0.004902218747820447	19
TMPRSS11B;PGAP6	1	1	0
CSF3;COL14A1	1	1	0
NRIP1;FOXJ2	1	1	0
MEPE;FN1	0.00702221019303	0.036020609358855	6
LMTK2;ATP9A	0.0110874108465	0.0110874108465	1
CA14;EMC7	0.0325472731256	0.0325472731256	1
WDR55;CDC34	1	1	0
RMC1;CCZ1B	1	1	0
MRTFB;C3orf38	0.0140489166384	0.0140489166384	1
HPR;IGHM;FN1	1.98038588111e-09	0.03702958790992655	7
DCAF10;DDA1	0.0153862139992	0.0271579187474	2
CTNNAL1;SYMPK	0.0499607057562	0.049960705756200006	3
ZCCHC3;JMJD4	1	1	0
TPCN1;TPCN2;TMEM175	0.00733423109512	0.012054292233106667	3
CST5;SMR3B;CA6;SAA2;PRR27;BPIFA2;LEG1;PIP;AMY1C;CST4;ZG16B	3.12585549174e-05	0.01480583495183374	14
NMU;THEM6	1	1	0
KDELR3;KDELR2;KDELR1	7.48585863061e-08	0.005939880333312292	27
SRRM2;PUF60;PRPF4B	8.86381112669e-05	0.019902523880185635	3
PGAP4;GPR89B	1	1	0
PER1;INTS11;PPP2R5D	1	1	0
SALL2;ZNF445	1	1	0
SMC3;STAG1;SMC1A;SMC1B	1.31975847914e-09	0.009365515588539323	109
MED8;MED21;MED18;MED7;MED10;MED12L;MED9;MED31;MED20;MED13;MED13L;MED24;MED19;MED11;MED1;MED26;MED12;MED30;MED6;MED17;MED16;MED23;MED28;MED25;MED4;MED22;MED15;MED14;MED27;CDK8;CDK19	5.1378226593e-88	0.003027742419818336	134
RPS23;RPL12;RPL21;RPL34;RPL18A;RPL32;RPL27A;RPL24;RPL36;RPL14;RPL35A;RPL9P8;RPLP1;RPL27;RPL7;RPLP2;RPL26;RPL37A;RPL7A;RPL15;RPL5;RPS13;RPS26;RPS24;RPS17;RPS5;RPS14;RPL19;RPS8;RPL6;RPL4;RPLP0;RPL13;RPS9;RPS19;RPL23A;RPS16;RPS18;RPS3A;RPS2;RPS6;RPS3;RPS20;RPS15;RPS25;RPS15A;RPS10	1.47329553293e-114	0.003184025332912871	572
TMEM91;UPK1B	1	1	0
SPATA19;VDAC3	1	1	0
SYT16;CYSTM1	1	1	0
LCORL;ZNF550	1	1	0
ZNF34;ZNF695	1	1	0
TNIP3;KRT40	0.0328395979444	0.03648763802013333	3
KIR2DS3;KIR3DL1;KIR2DS5;KIR2DS2	0.0467468843202	0.0467468843202	1
KRT75;KRT26;KRT3	9.77934351953e-05	0.003257498473008825	4
TECR;HACD1	4.44158794307e-05	0.009520302695442863	8
DENND4B;CAMKMT	1	1	0
THOC7;THOC6;THOC2;THOC5;THOC3;THOC1	2.96665836265e-21	0.002106474638115544	49
PAPSS1;PAPSS2	4.71817034246e-06	0.011424489213700834	22
AIDA;ARHGEF12	1	1	0
HSPA4;BAG5	9.43634068492e-06	0.003123428766708307	3
ZADH2;ACOX1	0.0220865003473	0.03165392653255	2
TBC1D10A;NAGK	1	1	0
PCOLCE2;TLL2	0.00225056725335	0.01774661138144	3
LIPA;PPT2	0.00105914789412	0.02625330364804	3
ANXA8L1;S100A7A	1	1	0
ZNF417;HOXA1	1	1	0
RAB24;RAB6A;RAB1A;RAB1B;GDI2;RAB10;RAB6C;RAB12;RAB7A;GDI1;RAB5C;RAB22A;RAB4B;RAB2B;RAB34	1.38969649134e-22	0.009542754697376967	77
FHL2;HIPK2	4.71817034246e-06	0.029714060072720348	7
SMDT1;MCUB;MCU	1.98038588111e-09	0.00710843378482107	18
KDM1A;ZEB1;ZEB2;LCOR;ZNF217	5.83039978671e-14	0.018125303684240198	31
DPYSL5;DPYSL4;HMGCS1	0.000754463648356	0.024383031163464	4
KLHL8;CUL4A	0.0499607057562	0.0499607057562	2
WLS;GABARAPL1	1	1	0
ARL6IP5;REEP1	0.0499607057562	0.049960705756200006	3
BCAT1;WDR26;MAPK9	0.0107671461343	0.018538083472266667	3
WASHC2A;CAPZB;CAPZA1;WASHC4	3.74455282772e-11	0.013052669908941052	11
RGPD3;RGPD8;RGPD6	1	1	0
POLR2B;POLR2K;POLR2G;POLR2E;POLR2H;POLR2C;POLR2J;POLR2J2;POLR2I	5.65322863727e-25	0.0012928744597454289	189
PABPN1;MAGOH;SRSF1;RBM22;PPIE;SYF2;SRSF4	3.22480994832e-12	0.014086812912585685	128
SNRNP25;ZMAT5;ZRSR2;SF3B6;SNRNP35;SF3B3;PDCD7;SNRNP48	3.62745966145e-22	0.0003167293720083783	20
RBM47;MIPOL1;ZBTB8A	1	1	0
DDX47;DDX56;DDX51;RSL1D1;GNL2	1	1	0
RPS6KA4;RPS6KA2;RPS6KA3;DUSP4;RPS6KA5;NEIL2;SMYD3;CAMKK2;ACTR5	5.75487072748e-08	0.0069302593112114475	52
SCD;SEC62;LPCAT4;SOAT1;GPAT4;ICMT;FDFT1;TMEM259;RPN2;GPAT3;UBAC2;ATL2;CDS2;CDS1;LPGAT1;RFT1;GGCX;PTDSS2;LPCAT3;PIGO;ERMP1;FADS3;SCD5;MSMO1;ATL3;STT3B;CCDC47	1.04422001153e-21	0.009286293785883805	50
GATA5;ARID5A	1	1	0
UBA7;ISG15	0.000731316403081	0.005360365750186	9
GGT6;GRINA	0.0217015986899	0.0217015986899	1
RPRM;C16orf54	1	1	0
TBX22;VENTX	1	1	0
TMEM14A;TMEM31;TMEM86B	1	1	0
PLEKHB2;SFT2D1	1	1	0
SLC30A8;SLC10A6	0.0036896092078	0.01626353317045	2
TULP2;EWSR1	1	1	0
POLD4;POLD2	1.57272344749e-05	0.0029951722306487635	57
ARID3C;ARID3A	1	1	0
CEP20;CCDC116	1	1	0
PCDHAC1;PCDHA10;PCDHA13;PCDHA6;PCDHA3;PCDHA8;PCDHA11;PCDHA2;PCDHA4;PCDHA7;PCDHA12;PCDHA9	3.27846273856e-16	0.005153815787609982	36
CENPW;CENPT	1.57272344749e-06	0.01805624131013905	8
TXNL1;CARNMT1	0.0412213527178	0.0412213527178	1
PTPN4;PPP1R9A	1	1	0
CAST;PREP	0.0433895309553	0.0433895309553	1
PNISR;SRSF8	1	1	0
MATR3;SNW1	0.000213890388858	0.023828961738325334	9
TRDN;JPH1	0.0023779578526	0.0194283769879	3
CLN5;MAN1A1	1	1	0
UBA6;UGP2	0.0499607057562	0.0499607057562	1
MBTPS2;RNF121;TMEM41A;DNAJC14;ABHD16A;RHBDD3	0.0499544148625	0.0499544148625	1
BUB1;ERCC6L	0.00644030251746	0.022981850739540833	12
SUMF1;SUMF2	0.000103799747534	0.0114497412423628	5
NYNRIN;TMTC4	1	1	0
ENPP1;ENPP5	0.0173623722658	0.04466941664924545	11
EPHA1;EPHA6	0.00059448946315	0.01759878803147333	6
SALL3;ZNF521	1	1	0
DNAJC22;TMEM245;DPY19L1;RFT1	0.0339735566398	0.041967917559750004	2
LRRC1;SCRIB	0.0499607057562	0.049960705756200006	3
FAM171A1;APLP2	1	1	0
CNTNAP3;ICAM4	0.0249811392398	0.0249811392398	1
TMEM161B;DNAJC25;ABHD16A;TMEM245;GGCX;TMEM68;TMEM39B;LPCAT4;PIGO;ATL2;GPAT4;LPCAT3;SC5D;TLCD4;SLC35F2;LCLAT1	6.0389201346e-05	0.014385690759241933	15
MSMO1;KDSR;ALG11;TMEM259;FDFT1;UBAC2;ICMT;ATL2;CDS2;GPAT3;CDS1;ATL3;LPCAT4;MPDU1;CERS2;VKORC1L1;GPAT4;LPGAT1;RFT1;EI24;PTDSS2;LPCAT3;PIGO;ERMP1;MBOAT7;HMGCR;REEP4;CERS6;MGST3	3.09904476228e-26	0.006418822147327875	50
ZNF182;ZNF614;ZNF300	0.000319758705643	0.000319758705643	1
TMEM234;SLC35E3	1	1	0
NAPSA;CTSD	0.00105914789412	0.03007752245554	3
RGL1;RAP2A	1	1	0
DENND5B;DENND5A	0.00561462270753	0.008052344051115	2
CLEC1A;CLEC12A	1	1	0
ALX3;PRRX1	0.0249811392398	0.0457984931524	6
MSANTD4;TCEA2	1	1	0
DSTN;CFL2;ACTG1;CFL1	2.99434345224e-07	0.012661536911642686	22
UNKL;BAG4	0.00768338120063	0.00768338120063	1
MECOM;PRDM16	0.000225905995997	0.0176640112837734	5
RND1;ARFIP2	0.0499607057562	0.0499607057562	1
DPF1;ACTL6B	1	1	0
SEMA3D;SEMA3A;SEMA3F	2.11485393298e-05	0.008686697743949473	38
UQCR10;UQCRFS1	4.17185588175e-05	0.010072704696032934	23
SMPD3;TGM5	1	1	0
BABAM2;BRCC3;BABAM1	3.01129256612e-07	0.0032790020439967594	24
ITPKB;PSME3	0.014311513211	0.018045551052133332	3
SPSB2;SPSB3;ASB7;ASB13;WSB2	8.27777631386e-08	0.00528277405611769	6
H2BC17;H2BC5	0.000880254398195	0.01111840381079781	89
ACY1;MPI	0.0249811392398	0.03150215262306	5
RHOU;SDCBP	1	1	0
GLIPR1L2;TMEM160	1	1	0
KCNE3;CIB1	0.0249811392398	0.037470922498	2
RACGAP1;KIF23	1.57272344749e-06	0.013914373013629997	17
KREMEN2;GGT7	0.0217015986899	0.0217015986899	1
DCUN1D5;RBCK1	1	1	0
FGFR3;TPBG	0.0249811392398	0.04718659634184444	9
SLC39A11;NEU3	0.0368845862502	0.0368845862502	1
JAK1;AKT3	0.000369130124131	0.007777862551995276	29
TUBG2;TUBG1;TUBGCP4;TUBGCP5	1.18806319213e-08	0.004167333852850785	21
DIAPH3;PRMT3;SMG1;IP6K1;MAPK9	0.0246516406449	0.0246516406449	1
PPIP5K1;MADD	0.0499622784796	0.0499622784796	3
TRAPPC3;TRAPPC4;TRAPPC1;TRAPPC11;TRAPPC8;TRAPPC5;TRAPPC12;TRAPPC6B;TRAPPC2L;TRAPPC10	4.62449947913e-32	0.005381529407354295	46
ZNHIT6;ZNF865	1	1	0
NCLN;ILVBL;TBC1D9B;PIGA;FNDC3B;CDKAL1	1	1	0
GLT8D2;GXYLT2;GXYLT1;CHST10;GALNT7;MGAT2;HS6ST2;CHPF2;C1GALT1C1;ST3GAL4;MGAT5	4.58268409796e-13	0.008069670637180766	40
MDM1;HAUS2;HAUS1;HAUS8;HAUS4;HAUS6	1.99415761012e-12	0.0027770894471041865	60
ZNF865;ZNF592;ZNF512;ZNF142;ZKSCAN2;ZNF107;GLI4;ZBTB44;ZNF708;ZNF121;MYNN;ZNF696;ZNF888;ZNF263;ZNF444;ZSCAN21;ZNF189;ZNF317;ZKSCAN1;ZNF460;ZSCAN25;ZSCAN26;SP2;ZKSCAN8;ZNF430;ZNF324;ZBTB24;ZNF761;ZNF791;ZNF724;ZNF629;PATZ1;ZNF316;ZNF445;ZNF146;ZNF687;ZNF320;ZNF574;ZNF92;ZNF777	1.00194623118e-32	0.0008289493194586642	64
TOM1;TOM1L2	1	1	0
AZIN1;OAZ1;OAZ2	7.48585863061e-07	0.011743967296136014	13
HSD17B10;TRMT10C	1.57272344749e-06	0.01583315135011274	26
NUDT21;PSPC1	0.0445830625616	0.0445830625616	1
UTP14C;PNO1	0.00278372050205	0.021913935336412498	4
CMC1;COA3	0.000143117833721	0.000163339746259	2
PPA2;ACSS1	0.0249811392398	0.0249811392398	1
GJA5;GJB2	0.000830397980273	0.020715486499593667	9
LDHA;LDHAL6A	7.21587210444e-05	0.0057388804539611074	13
POLR2L;POLR2D	5.9448946315e-05	0.0062187288733761585	68
ATP6V1A;ATP6V1B1;ATP6V1E1;ATP6V1B2;ATP6V1E2;ATP6V1G1	2.82122489559e-16	0.005623918360108471	138
SERTAD2;C1orf109	1	1	0
TAOK3;TAOK1	0.00435658278306	0.00595660220177	2
FOXN2;RFX1	0.0115566806477	0.021829555828899998	2
DSC1;DSG3;DSG1	5.09038386881e-05	0.0031754107769767998	8
SETD5;ZNF440	1	1	0
DNLZ;ECHDC2	1	1	0
FBXO44;FBXO6;FBXO9;FBXO4;FBXO17;FBXL15	9.07778788247e-11	0.0019402160564196437	35
ZDHHC8;MAN1A1	1	1	0
ARID2;CHD8	1	1	0
TYSND1;GNPAT	0.00233549431952	0.033912321153384	5
KPTN;KICS2;SZT2;ITFG2	3.7408120157e-14	0.0034895149771606787	29
SAPCD2;DPH1	1	1	0
RBM39;ISY1;CRNKL1	8.86381112669e-05	0.0045354944743623	3
ERAP1;DHRS7B	0.0499607057562	0.0499607057562	1
FGG;FGB;FGA	1.98038588111e-10	0.0061826660910586405	149
TPST1;CHST12	0.0433895309553	0.04667511835575	2
SQLE;CYP26A1	0.0390530378161	0.0390530378161	1
PEX6;PDCL	0.0499607057562	0.0499607057562	1
PMVK;BLVRA;PHPT1;NARS1;NAA50	0.0259760823704	0.04091407485424286	7
DPH1;CSNK1E;MAPK9;SHMT1;PER1	0.00059603057343	0.021503371434193636	11
TPH1;TPH2	9.43634068492e-06	0.010345024643118414	25
KRT72;KRT32	0.0103092021983	0.028743366149339998	5
USP49;ZNF774	1	1	0
KLHL5;KLHL1	1	1	0
CXCL16;TMEM139	1	1	0
ZNF710;ZSCAN5A	1	1	0
CFHR2;CFHR1	0.000302164644373	0.009259775129596142	7
ACTC1;CFL2;CFL1	0.000627510654978	0.0048380257664580005	8
TBX1;HES4	0.0386477252339	0.04430500185675	2
NRBP2;NRBP1	1	1	0
NDUFB2;NDUFB7	0.000188726813698	0.004796531685797094	21
CAB39L;STRADA;CAB39;STK11	5.94115764334e-10	0.002617396506017808	13
ST3GAL1;ASPHD2	0.0260402784569	0.028932367196966666	3
KRT34;KRT31;KRT40	6.20097244774e-07	0.0013959181937205883	9
RILPL1;CHEK1	0.0148440007056	0.041347511664079996	5
ELAVL2;RBMS2	0.0218944438225	0.0224394691406	2
ZBTB17;ZBTB8A;ZNF497;ZNF408	0.0499575603094	0.0499575603094	1
PALS2;LIN7A	1.57272344749e-06	0.024981139239823744	2
CTDSP1;CTDSP2;CTDSPL	2.62005052071e-06	0.02009638792445518	4
ARFIP2;ARFIP1	0.047559157052	0.048759931404099996	2
LRP4;LRP8	1	1	0
GPAM;DGAT1	7.30074779307e-05	0.005816106677460857	7
SDC4;SDC1	0.000143117833721	0.007587498082952355	31
HSPA14;OGA	1	1	0
ARSG;ARSK	0.000103799747534	0.014293172811335667	6
ZYX;TRIP6;LPP	0.00155893005982	0.011468487080052	5
ITGA5;TGM2;ITGB1	7.92154352445e-10	0.023440701919412055	55
RAB38;RAB32	0.000396326308767	0.013137843613798562	16
PAIP2B;PAIP2;PABPC4;PABPC1L;PABPC1;PAIP1	5.86594612339e-06	0.009357091122194537	16
PRAME;CUL2	1.57272344749e-06	0.014734012711981562	3
YBX3;PTCD3;H2AX	1.10901609342e-08	0.012618838390280468	2
ABCB8;TIMMDC1	1	1	0
CNOT9;CNOT1;CNOT8;CNOT10;CNOT2;CNOT3;CNOT6;CNOT11	4.43894279354e-27	0.0029087959578719875	142
LAMB1;LAMC1;LAMA4	9.10977505312e-07	0.006614091466042264	35
COPS6;COPS3;CDC34;COPS7B;COPS7A;COPS4;COPS5	3.29619490809e-15	0.0027806726297978446	34
PSMC3;PSMD14;PSMD6;PSMD13;PSMD7;PSMD12;PSMD3;PSMD8;PSMD11;PSMB1;PSMB7;PSMA5;PSMA2;PSMD2;PSMC1;PSMB2;PSMB3;PSMB4;PSMB6;PSMB5;PSMB9;PSMB10;PSMA3;PSMC5;PSMA4;PSMA6;PSME1;PSMA7;PSMA1;PSMA8;PSMC4;PSMC2	1.5066761479e-86	0.0010711353454935365	694
TMEM245;TMEM223;RETREG2;TMEM68;TMEM161B;TMEM161A;TMEM164;RFT1;ATP13A3;TMEM186;SLC35F1;TLCD4;SLC35F2;LPCAT4;ERMP1;SLC35F5;LPCAT3;PCNX3;LMBRD2;SC5D;GPAT4;CERS2;CERS6;REEP5;DPY19L1;RETREG3;TM9SF3;ALG11;SOAT1;PIGO;SLC5A3;DPY19L4;PTDSS2;MBOAT7	4.85802187585e-05	0.010121633246439422	13
GPR101;UNC93A	1	1	0
CDA;ADAT3	1	1	0
FOXD4L1;FOXD4	0.000461975451936	0.009958002438968	2
SPA17;ROPN1L	0.00206606627918	0.013734418268908002	15
HOMEZ;PRR13	0.0370188223986	0.04098694838576667	3
SULT1A3;SULT4A1;SULT1C2;SULT1A1;SULT1A2	7.94997369577e-10	0.007105869563617624	25
NHLH2;BHLHA15	0.0455575725285	0.0455575725285	1
ACP5;ZSCAN26	0.0173623722658	0.039095643075	3
DOK2;FN3K	1	1	0
NUDCD1;PRMT7	1	1	0
NEUROD1;TCF3;TCF12	0.00220578666879	0.029317570203960003	6
ARPC5L;ARPC1B;ARPC2;ARPC5;ARPC4;ARPC3;ARPC1A;ACTR3;ACTR2	2.8237905281e-28	0.004109090430116024	138
ZSCAN12;ZKSCAN7;SCAND1	1	1	0
CST3;CTSO;CTSL;CTSB	6.70901479297e-05	0.014219941362782743	18
APPL2;APPL1	0.000396326308767	0.014127887066154785	14
SH2B1;NET1;CAMKK1	1	1	0
LSM2;LSM1;LSM5;LSM7;LSM6;LSM4;LSM3;LSM8	7.83128151953e-24	0.001737665302379888	87
PLBD1;PPCS	0.0433895309553	0.0433895309553	1
CORO1A;STXBP1	0.0017751972317	0.004050799507166666	3
EPS8;ABI1	4.71817034246e-06	0.03082884287325449	5
PCDHB12;PCDHGA10;PCDHB4	1	1	0
PPP1R12B;PPP1R12A	0.00026893570952	0.012265851146325142	14
DPP9;MAP3K20	1	1	0
SLC10A2;CLPTM1	1	1	0
GLYR1;SETD6	1	1	0
SREBF1;SREBF2	3.65037389653e-05	0.03208502166736263	18
PCDHB10;PCDHB14;PCDHGA4;PCDHGB7;PCDHGB6;PCDHA9;PCDHGA9;PCDHGA6;PCDHAC2;PCDHGA12;PCDHGB2;PCDHGA10;PCDHGB5;PCDHGA11	7.66562024031e-13	0.003212725688464195	10
USP33;USP20	0.0267677530762	0.0267677530762	1
KIAA1671;ZNF507	1	1	0
AGPAT1;KDSR	0.038470533213	0.040990651589400004	2
LRP10;LRP12	0.00128963322694	0.02215540455424714	7
MAPK12;RRM2B;COPS3;RPS6KA3;COPS6;DPH1;COPS7B;COPS7A	2.32157909949e-07	0.007616750792531357	27
PIDD1;CMTR1;ECD;SMYD3;URGCP;SMYD2;BHLHB9;PPP2R5D;TTC4	0.00972490335199	0.025188265529896666	3
ENO3;ENO1;ENO2	7.48585863061e-08	0.008022875790305372	50
SLC15A2;AQP1	0.0249811392398	0.0331012459788	2
MAP1LC3A;ATG4B	0.0131872861072	0.014803259449499999	2
SERINC2;TMEM54	1	1	0
NCKAP5;NCKAP5L	1	1	0
NBPF1;NBPF3	0.00219559912157	0.01713486844912818	11
HBZ;HBM	0.0178346838945	0.024175904834775	4
DDAH1;MPI	0.0249811392398	0.0249811392398	1
AP4B1;AP4E1;AP4S1;AP4M1	3.7408120157e-14	0.006913173762498139	146
TBC1D2;ZNF268	1	1	0
HUWE1;PRKAA1	0.033127664593	0.0415441851746	2
RAB11FIP3;RAB11FIP4	0.00388686777504	0.00388686777504	1
PADI2;GCA	0.0499607057562	0.0499607057562	1
CAPN1;CAPNS1	1.57272344749e-06	0.014447970747078577	13
C12orf57;PPP1R8	1	1	0
INCENP;AURKA	4.71817034246e-06	0.025009841442752805	8
TCF25;C2CD4B	1	1	0
PPFIA2;PPFIA1	0.000143117833721	0.004997765622007778	9
HCAR1;SLC7A3	0.0249811392398	0.0249811392398	1
SBNO1;PUS7	1	1	0
TRIM41;TRIM52	1	1	0
RBM23;CPSF6	0.0153862139992	0.0153862139992	1
MCTS1;NAE1	0.0441674382201	0.04706407198815	2
ZNF611;ZNF512	1	1	0
GOLPH3;GOLPH3L	0.0142677471156	0.0142677471156	1
MIER3;MIER2;HDAC2;HDAC1;MIER1	2.24212015379e-07	0.012178757291305598	113
EMC2;UFSP2	0.0499622784796	0.0499622784796	1
ITGA6;ITGB4	1.57272344749e-06	0.009121003321510097	89
SERPINB5;SERPINB2;ENDOU;SERPINA12	0.00873910674997	0.00873910674997	1
SERPINC1;SERPING1;AGT;SERPINF2;SERPIND1;SERPINA6;SERPINA3	2.61398088826e-13	0.008026807703033271	53
CLK2;FYTTD1	1	1	0
AK4;IBA57;GRPEL2;AUH;HIBCH;NDUFAF7	1.2102966e-05	0.020041567775709996	9
ZNF57;ZNF443	0.0114027178959	0.0114027178959	1
CFH;FAM25A;CFB;IGHV3-23	6.01245153506e-06	0.006233483307939096	27
B4GALNT4;B4GALNT3;CHSY3;B4GALT6;NDST2;NDST1;GALNT16;PXYLP1;GLCE;GALNT6;CHPF2;FUT11;MANEAL;B4GALT3;B4GALT7;GALNT12;TPST2;CHST10;LARGE2;GALNT7;CHSY1;MGAT1;GLT8D2;ST3GAL4;TPST1;B3GNT2;ST6GALNAC4	4.53388712608e-22	0.0038526096280963214	81
